region_bld,clim,urt,arch,eneff,value
C-EEU-BGR,Zone_4A Mixed Humid,urb,mfh,sr11_std,1.0
C-EEU-BGR,Zone_4A Mixed Humid,urb,mfh,sr12_low,1.0
C-EEU-BGR,Zone_4A Mixed Humid,urb,mfh,sr21_std,1.0
C-EEU-BGR,Zone_4A Mixed Humid,urb,mfh,sr22_low,1.0
C-EEU-BGR,Zone_4A Mixed Humid,urb,mfh,sr31_std,1.0
C-EEU-BGR,Zone_4A Mixed Humid,urb,mfh,sr32_low,1.0
C-EEU-BGR,Zone_4A Mixed Humid,urb,sfh,s1,1.0
C-EEU-BGR,Zone_4A Mixed Humid,urb,sfh,s2,1.0
C-EEU-BGR,Zone_4A Mixed Humid,urb,sfh,s3,1.0
C-EEU-BGR,Zone_4A Mixed Humid,urb,sfh,s51_std,1.0
C-EEU-BGR,Zone_4A Mixed Humid,urb,sfh,s52_low,1.0
C-EEU-BGR,Zone_4A Mixed Humid,urb,sfh,sr11_std,1.0
C-EEU-BGR,Zone_4A Mixed Humid,urb,sfh,sr12_low,1.0
C-EEU-BGR,Zone_4A Mixed Humid,urb,sfh,sr21_std,1.0
C-EEU-BGR,Zone_4A Mixed Humid,urb,sfh,sr22_low,1.0
C-EEU-BGR,Zone_4A Mixed Humid,urb,sfh,sr31_std,1.0
C-EEU-BGR,Zone_4A Mixed Humid,urb,sfh,sr32_low,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,inf,ns,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,mfh,s1,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,mfh,s2,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,mfh,s3,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,mfh,s51_std,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,mfh,s52_low,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,mfh,sr11_std,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,mfh,sr12_low,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,mfh,sr21_std,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,mfh,sr22_low,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,mfh,sr31_std,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,mfh,sr32_low,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,sfh,s1,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,sfh,s2,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,sfh,s3,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,sfh,s51_std,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,sfh,s52_low,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,sfh,sr11_std,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,sfh,sr12_low,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,sfh,sr21_std,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,sfh,sr22_low,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,sfh,sr31_std,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,sfh,sr32_low,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,inf,ns,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,s1,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,s2,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,s3,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,s51_std,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,s52_low,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,sr11_std,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,sr12_low,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,sr21_std,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,sr22_low,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,sr31_std,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,sr32_low,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,s1,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,s2,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,s3,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,s51_std,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,s52_low,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,sr11_std,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,sr12_low,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,sr21_std,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,sr22_low,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,sr31_std,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,sr32_low,1.0
C-EEU-CZE,Zone_5A Cool Humid,rur,inf,ns,1.0
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,s1,1.0
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,s2,1.0
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,s3,1.0
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,s51_std,1.0
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,s52_low,1.0
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,sr11_std,1.0
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,sr12_low,1.0
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,sr21_std,1.0
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,sr22_low,1.0
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,sr31_std,1.0
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,sr32_low,1.0
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,s1,1.0
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,s2,0.971686694
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,s3,1.0
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,s51_std,1.0
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,s52_low,1.0
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,sr11_std,1.0
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,sr12_low,1.0
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,sr21_std,0.971686694
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,sr22_low,0.971686694
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,sr31_std,1.0
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,sr32_low,1.0
C-EEU-CZE,Zone_5A Cool Humid,urb,inf,ns,1.0
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,s1,1.0
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,s2,1.0
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,s3,1.0
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,s51_std,1.0
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,s52_low,1.0
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,sr11_std,1.0
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,sr12_low,1.0
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,sr21_std,1.0
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,sr22_low,1.0
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,sr31_std,1.0
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,sr32_low,1.0
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,s1,1.0
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,s2,0.977383106
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,s3,1.0
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,s51_std,1.0
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,s52_low,1.0
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,sr11_std,1.0
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,sr12_low,1.0
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,sr21_std,0.977383106
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,sr22_low,0.977383106
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,sr31_std,1.0
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,sr32_low,1.0
C-EEU-EST,Zone_6A Cold Humid,rur,inf,ns,0.848351311
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,s1,0.999982279
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,s2,0.999982279
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,s3,1.0
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,s51_std,1.0
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,s52_low,1.0
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,sr11_std,0.999982279
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,sr12_low,0.999982279
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,sr21_std,0.999982279
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,sr22_low,0.999982279
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,sr31_std,1.0
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,sr32_low,1.0
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,s1,0.848351311
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,s2,0.561986815
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,s3,0.89039259
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,s51_std,0.999982279
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,s52_low,1.0
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,sr11_std,0.848351311
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,sr12_low,0.848351311
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,sr21_std,0.561986815
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,sr22_low,0.561986815
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,sr31_std,0.89039259
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,sr32_low,0.89039259
C-EEU-EST,Zone_6A Cold Humid,urb,inf,ns,0.436382524
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,s1,1.0
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,s2,1.0
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,s3,1.0
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,s51_std,1.0
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,s52_low,1.0
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,sr11_std,1.0
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,sr12_low,1.0
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,sr21_std,1.0
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,sr22_low,1.0
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,sr31_std,1.0
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,sr32_low,1.0
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,s1,0.436382524
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,s2,0.283025488
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,s3,0.445700251
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,s51_std,1.0
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,s52_low,1.0
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,sr11_std,0.436382524
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,sr12_low,0.436382524
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,sr21_std,0.283025488
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,sr22_low,0.283025488
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,sr31_std,0.445700251
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,sr32_low,0.445700251
C-EEU-HRV,Zone_3A Warm Humid,rur,inf,ns,1.0
C-EEU-HRV,Zone_3A Warm Humid,rur,mfh,s1,1.0
C-EEU-HRV,Zone_3A Warm Humid,rur,mfh,s2,1.0
C-EEU-HRV,Zone_3A Warm Humid,rur,mfh,s3,1.0
C-EEU-HRV,Zone_3A Warm Humid,rur,mfh,s51_std,1.0
C-EEU-HRV,Zone_3A Warm Humid,rur,mfh,s52_low,1.0
C-EEU-HRV,Zone_3A Warm Humid,rur,mfh,sr11_std,1.0
C-EEU-HRV,Zone_3A Warm Humid,rur,mfh,sr12_low,1.0
C-EEU-HRV,Zone_3A Warm Humid,rur,mfh,sr21_std,1.0
C-EEU-HRV,Zone_3A Warm Humid,rur,mfh,sr22_low,1.0
C-EEU-HRV,Zone_3A Warm Humid,rur,mfh,sr31_std,1.0
C-EEU-HRV,Zone_3A Warm Humid,rur,mfh,sr32_low,1.0
C-EEU-HRV,Zone_3A Warm Humid,rur,sfh,s1,1.0
C-EEU-HRV,Zone_3A Warm Humid,rur,sfh,s2,1.0
C-EEU-HRV,Zone_3A Warm Humid,rur,sfh,s3,1.0
C-EEU-HRV,Zone_3A Warm Humid,rur,sfh,s51_std,1.0
C-EEU-HRV,Zone_3A Warm Humid,rur,sfh,s52_low,1.0
C-EEU-HRV,Zone_3A Warm Humid,rur,sfh,sr11_std,1.0
C-EEU-HRV,Zone_3A Warm Humid,rur,sfh,sr12_low,1.0
C-EEU-HRV,Zone_3A Warm Humid,rur,sfh,sr21_std,1.0
C-EEU-HRV,Zone_3A Warm Humid,rur,sfh,sr22_low,1.0
C-EEU-HRV,Zone_3A Warm Humid,rur,sfh,sr31_std,1.0
C-EEU-HRV,Zone_3A Warm Humid,rur,sfh,sr32_low,1.0
C-EEU-HRV,Zone_3A Warm Humid,urb,inf,ns,1.0
C-EEU-HRV,Zone_3A Warm Humid,urb,mfh,s1,1.0
C-EEU-HRV,Zone_3A Warm Humid,urb,mfh,s2,1.0
C-EEU-HRV,Zone_3A Warm Humid,urb,mfh,s3,1.0
C-EEU-HRV,Zone_3A Warm Humid,urb,mfh,s51_std,1.0
C-EEU-HRV,Zone_3A Warm Humid,urb,mfh,s52_low,1.0
C-EEU-HRV,Zone_3A Warm Humid,urb,mfh,sr11_std,1.0
C-EEU-HRV,Zone_3A Warm Humid,urb,mfh,sr12_low,1.0
C-EEU-HRV,Zone_3A Warm Humid,urb,mfh,sr21_std,1.0
C-EEU-HRV,Zone_3A Warm Humid,urb,mfh,sr22_low,1.0
C-EEU-HRV,Zone_3A Warm Humid,urb,mfh,sr31_std,1.0
C-EEU-HRV,Zone_3A Warm Humid,urb,mfh,sr32_low,1.0
C-EEU-HRV,Zone_3A Warm Humid,urb,sfh,s1,1.0
C-EEU-HRV,Zone_3A Warm Humid,urb,sfh,s2,1.0
C-EEU-HRV,Zone_3A Warm Humid,urb,sfh,s3,1.0
C-EEU-HRV,Zone_3A Warm Humid,urb,sfh,s51_std,1.0
C-EEU-HRV,Zone_3A Warm Humid,urb,sfh,s52_low,1.0
C-EEU-HRV,Zone_3A Warm Humid,urb,sfh,sr11_std,1.0
C-EEU-HRV,Zone_3A Warm Humid,urb,sfh,sr12_low,1.0
C-EEU-HRV,Zone_3A Warm Humid,urb,sfh,sr21_std,1.0
C-EEU-HRV,Zone_3A Warm Humid,urb,sfh,sr22_low,1.0
C-EEU-HRV,Zone_3A Warm Humid,urb,sfh,sr31_std,1.0
C-EEU-HRV,Zone_3A Warm Humid,urb,sfh,sr32_low,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,inf,ns,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,mfh,s1,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,mfh,s2,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,mfh,s3,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,mfh,s51_std,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,mfh,s52_low,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,mfh,sr11_std,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,mfh,sr12_low,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,mfh,sr21_std,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,mfh,sr22_low,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,mfh,sr31_std,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,mfh,sr32_low,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,sfh,s1,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,sfh,s2,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,sfh,s3,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,sfh,s51_std,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,sfh,s52_low,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,sfh,sr11_std,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,sfh,sr12_low,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,sfh,sr21_std,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,sfh,sr22_low,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,sfh,sr31_std,1.0
C-EEU-HRV,Zone_4A Mixed Humid,rur,sfh,sr32_low,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,inf,ns,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,mfh,s1,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,mfh,s2,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,mfh,s3,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,mfh,s51_std,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,mfh,s52_low,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,mfh,sr11_std,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,mfh,sr12_low,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,mfh,sr21_std,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,mfh,sr22_low,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,mfh,sr31_std,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,mfh,sr32_low,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,sfh,s1,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,sfh,s2,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,sfh,s3,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,sfh,s51_std,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,sfh,s52_low,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,sfh,sr11_std,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,sfh,sr12_low,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,sfh,sr21_std,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,sfh,sr22_low,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,sfh,sr31_std,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,sfh,sr32_low,1.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,inf,ns,0.1244896135827217
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,s1,0.06314665532484579
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,s2,0.06314665532484579
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,s3,0.06314665532484579
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,s51_std,0.06313849425111161
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,s52_low,0.06313849425111161
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,sr11_std,0.06314665532484579
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,sr12_low,0.06313849425111161
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,sr21_std,0.06314665532484579
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,sr22_low,0.06313849425111161
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,sr31_std,0.06314665532484579
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,sr32_low,0.06313849425111161
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,s1,0.06224480679136085
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,s2,0.06224480679136085
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,s3,0.06224480679136085
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,s51_std,0.06313849425111161
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,s52_low,0.06313849425111161
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,sr11_std,0.06224480679136085
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,sr12_low,0.06224480679136085
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,sr21_std,0.06224480679136085
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,sr22_low,0.06224480679136085
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,sr31_std,0.06224480679136085
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,sr32_low,0.06224480679136085
C-EEU-HRV,Zone_4C Mixed Marine,urb,inf,ns,0.1231085012092105
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,s1,0.062195915930704386
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,s2,0.062195915930704386
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,s3,0.06394827714003455
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,s51_std,0.06394827714003455
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,s52_low,0.06394827714003455
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,sr11_std,0.06394827714003455
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,sr12_low,0.06394827714003455
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,sr21_std,0.06394827714003455
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,sr22_low,0.06394827714003455
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,sr31_std,0.06394827714003455
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,sr32_low,0.06394827714003455
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,s1,0.06155425060460525
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,s2,0.06394827714003455
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,s3,0.06394827714003455
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,s51_std,0.06394827714003455
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,s52_low,0.06394827714003455
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,sr11_std,0.06394827714003455
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,sr12_low,0.06394827714003455
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,sr21_std,0.06394827714003455
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,sr22_low,0.06394827714003455
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,sr31_std,0.06394827714003455
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,sr32_low,0.06394827714003455
C-EEU-HRV,Zone_5A Cool Humid,rur,inf,ns,0.957154584
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,s1,0.999612273
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,s2,0.999612273
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,s3,0.999612273
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,s51_std,0.999612273
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,s52_low,0.999612273
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,sr11_std,0.999612273
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,sr12_low,0.999612273
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,sr21_std,0.999612273
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,sr22_low,0.999612273
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,sr31_std,0.999612273
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,sr32_low,0.999612273
C-EEU-HRV,Zone_5A Cool Humid,rur,sfh,s1,0.957154584
C-EEU-HRV,Zone_5A Cool Humid,rur,sfh,s2,0.957154584
C-EEU-HRV,Zone_5A Cool Humid,rur,sfh,s3,0.957154584
C-EEU-HRV,Zone_5A Cool Humid,rur,sfh,s51_std,0.999612273
C-EEU-HRV,Zone_5A Cool Humid,rur,sfh,s52_low,0.999612273
C-EEU-HRV,Zone_5A Cool Humid,rur,sfh,sr11_std,0.957154584
C-EEU-HRV,Zone_5A Cool Humid,rur,sfh,sr12_low,0.957154584
C-EEU-HRV,Zone_5A Cool Humid,rur,sfh,sr21_std,0.957154584
C-EEU-HRV,Zone_5A Cool Humid,rur,sfh,sr22_low,0.957154584
C-EEU-HRV,Zone_5A Cool Humid,rur,sfh,sr31_std,0.957154584
C-EEU-HRV,Zone_5A Cool Humid,rur,sfh,sr32_low,0.957154584
C-EEU-HRV,Zone_5A Cool Humid,urb,inf,ns,0.887689226
C-EEU-HRV,Zone_5A Cool Humid,urb,mfh,s1,0.917791637
C-EEU-HRV,Zone_5A Cool Humid,urb,mfh,s2,0.917791637
